Hash Table (Insertion),Random,3000,0.8806999999997345
Hash Table (Insertion),Random,3000,0.822400000000556
Hash Table (Insertion),Random,3005,0.8587000000002121
Hash Table (Insertion),Random,3005,0.8355000000008772
Hash Table (Insertion),Random,3010,0.8479000000001236
Hash Table (Insertion),Random,3010,0.8089000000008895
Hash Table (Insertion),Random,3015,0.852300000000028
Hash Table (Insertion),Random,3015,0.8382000000004552
Hash Table (Insertion),Random,3020,0.875299999998802
Hash Table (Insertion),Random,3020,0.8496999999998422
Hash Table (Insertion),Random,3025,0.8703000000007677
Hash Table (Insertion),Random,3025,0.8481000000006844
Hash Table (Insertion),Random,3030,0.8880999999991701
Hash Table (Insertion),Random,3030,0.8423000000004066
Hash Table (Insertion),Random,3035,0.8835000000004811
Hash Table (Insertion),Random,3035,0.8489999999987674
Hash Table (Insertion),Random,3040,0.8616999999997432
Hash Table (Insertion),Random,3040,0.8449000000005924
Hash Table (Insertion),Random,3045,0.8742000000001582
Hash Table (Insertion),Random,3045,0.8486999999988143
Hash Table (Insertion),Random,3050,0.8791000000005766
Hash Table (Insertion),Random,3050,0.8447999999994238
Hash Table (Insertion),Random,3055,0.8917999999997761
Hash Table (Insertion),Random,3055,0.8595000000006792
Hash Table (Insertion),Random,3060,0.8713000000000193
Hash Table (Insertion),Random,3060,0.8599000000000245
Hash Table (Insertion),Random,3065,0.9660000000000224
Hash Table (Insertion),Random,3065,0.8591000000013338
Hash Table (Insertion),Random,3070,0.8879999999997779
Hash Table (Insertion),Random,3070,0.8547999999990452
Hash Table (Insertion),Random,3075,0.895200000000429
Hash Table (Insertion),Random,3075,0.858400000000259
Hash Table (Insertion),Random,3080,0.8937000000006634
Hash Table (Insertion),Random,3080,0.8623999999990417
Hash Table (Insertion),Random,3085,0.8926999999996355
Hash Table (Insertion),Random,3085,0.8724000000004395
Hash Table (Insertion),Random,3090,0.891499999999823
Hash Table (Insertion),Random,3090,0.8648999999998352
Hash Table (Insertion),Random,3095,0.9891999999993573
Hash Table (Insertion),Random,3095,0.8650000000010039
Hash Table (Insertion),Random,3100,0.9052000000000504
Hash Table (Insertion),Random,3100,0.8600000000011931
Hash Table (Insertion),Random,3105,0.8885000000002918
Hash Table (Insertion),Random,3105,0.8635999999988542
Hash Table (Insertion),Random,3110,0.9039000000008457
Hash Table (Insertion),Random,3110,0.8643999999993213
Hash Table (Insertion),Random,3115,0.9139999999998594
Hash Table (Insertion),Random,3115,0.8715000000005801
Hash Table (Insertion),Random,3120,0.8898999999988888
Hash Table (Insertion),Random,3120,0.8590000000001652
Hash Table (Insertion),Random,3125,0.9174000000005123
Hash Table (Insertion),Random,3125,0.8596000000000714
Hash Table (Insertion),Random,3130,0.9126999999988783
Hash Table (Insertion),Random,3130,0.8794000000005298
Hash Table (Insertion),Random,3135,0.9402000000005017
Hash Table (Insertion),Random,3135,0.8634999999994619
Hash Table (Insertion),Random,3140,0.9057999999999566
Hash Table (Insertion),Random,3140,0.8692000000003475
Hash Table (Insertion),Random,3145,0.9174999999999045
Hash Table (Insertion),Random,3145,0.8672999999994602
Hash Table (Insertion),Random,3150,0.9122000000001407
Hash Table (Insertion),Random,3150,0.8719999999993178
Hash Table (Insertion),Random,3155,0.9142999999998125
Hash Table (Insertion),Random,3155,0.8714999999988038
Hash Table (Insertion),Random,3160,0.9054000000006113
Hash Table (Insertion),Random,3160,0.8672000000000679
Hash Table (Insertion),Random,3165,0.9116000000002344
Hash Table (Insertion),Random,3165,0.8786999999994549
Hash Table (Insertion),Random,3170,0.9285999999999461
Hash Table (Insertion),Random,3170,0.8797999999998751
Hash Table (Insertion),Random,3175,0.9221000000003698
Hash Table (Insertion),Random,3175,0.8886999999990763
Hash Table (Insertion),Random,3180,0.9238000000006963
Hash Table (Insertion),Random,3180,0.8793000000011375
Hash Table (Insertion),Random,3185,0.9198000000001372
Hash Table (Insertion),Random,3185,0.8873000000004794
Hash Table (Insertion),Random,3190,0.9128999999994392
Hash Table (Insertion),Random,3190,0.8882000000003387
Hash Table (Insertion),Random,3195,0.9187000000014933
Hash Table (Insertion),Random,3195,0.9135000000011217
Hash Table (Insertion),Random,3200,0.9230000000002292
Hash Table (Insertion),Random,3200,0.8797000000004829
Hash Table (Insertion),Random,3205,0.9254999999992464
Hash Table (Insertion),Random,3205,0.8811000000008562
Hash Table (Insertion),Random,3210,0.9217999999986404
Hash Table (Insertion),Random,3210,0.8844000000003405
Hash Table (Insertion),Random,3215,0.9171000000005591
Hash Table (Insertion),Random,3215,0.9189000000002778
Hash Table (Insertion),Random,3220,0.9335999999997568
Hash Table (Insertion),Random,3220,0.8929000000001963
Hash Table (Insertion),Random,3225,0.9396000000005955
Hash Table (Insertion),Random,3225,0.8897000000001043
Hash Table (Insertion),Random,3230,0.9683999999996473
Hash Table (Insertion),Random,3230,0.9057000000005644
Hash Table (Insertion),Random,3235,0.904800000000705
Hash Table (Insertion),Random,3235,0.888800000000245
Hash Table (Insertion),Random,3240,0.9347999999995693
Hash Table (Insertion),Random,3240,0.892500000000851
Hash Table (Insertion),Random,3245,0.9615000000007257
Hash Table (Insertion),Random,3245,0.8961000000002883
Hash Table (Insertion),Random,3250,0.9569999999996526
Hash Table (Insertion),Random,3250,0.9910000000008523
Hash Table (Insertion),Random,3255,0.9291000000004601
Hash Table (Insertion),Random,3255,0.9286999999993384
Hash Table (Insertion),Random,3260,0.9370000000004097
Hash Table (Insertion),Random,3260,0.8943000000005696
Hash Table (Insertion),Random,3265,0.9447999999991907
Hash Table (Insertion),Random,3265,0.8976999999994462
Hash Table (Insertion),Random,3270,0.9423000000001736
Hash Table (Insertion),Random,3270,0.9311000000007397
Hash Table (Insertion),Random,3275,0.958699999999979
Hash Table (Insertion),Random,3275,0.9315999999994773
Hash Table (Insertion),Random,3280,0.9645999999996491
Hash Table (Insertion),Random,3280,0.9079999999990207
Hash Table (Insertion),Random,3285,0.9472999999999843
Hash Table (Insertion),Random,3285,0.9085999999989269
Hash Table (Insertion),Random,3290,0.9546999999994199
Hash Table (Insertion),Random,3290,0.9662999999999755
Hash Table (Insertion),Random,3295,0.9779999999999234
Hash Table (Insertion),Random,3295,0.9102999999992534
Hash Table (Insertion),Random,3300,0.9590999999993244
Hash Table (Insertion),Random,3300,0.9083000000007502
Hash Table (Insertion),Random,3305,0.9519999999998419
Hash Table (Insertion),Random,3305,0.9297000000003663
Hash Table (Insertion),Random,3310,0.9548999999999808
Hash Table (Insertion),Random,3310,0.9096000000017312
Hash Table (Insertion),Random,3315,0.9692000000001144
Hash Table (Insertion),Random,3315,0.928299999999993
Hash Table (Insertion),Random,3320,0.9663999999993678
Hash Table (Insertion),Random,3320,0.9059999999987411
Hash Table (Insertion),Random,3325,0.9468000000012466
Hash Table (Insertion),Random,3325,0.9240000000012571
Hash Table (Insertion),Random,3330,0.9569999999996526
Hash Table (Insertion),Random,3330,0.9799000000008107
Hash Table (Insertion),Random,3335,0.9776999999999703
Hash Table (Insertion),Random,3335,0.9411000000003611
Hash Table (Insertion),Random,3340,1.0231999999987806
Hash Table (Insertion),Random,3340,0.9741999999999251
Hash Table (Insertion),Random,3345,0.953699999998392
Hash Table (Insertion),Random,3345,0.9262000000003212
Hash Table (Insertion),Random,3350,0.9510000000005903
Hash Table (Insertion),Random,3350,0.9638000000009583
Hash Table (Insertion),Random,3355,0.9611999999989962
Hash Table (Insertion),Random,3355,0.9189000000002778
Hash Table (Insertion),Random,3360,0.9873000000002463
Hash Table (Insertion),Random,3360,0.9389999999989129
Hash Table (Insertion),Random,3365,0.9745999999992705
Hash Table (Insertion),Random,3365,0.9398999999987723
Hash Table (Insertion),Random,3370,0.9721999999996456
Hash Table (Insertion),Random,3370,0.9505000000000763
Hash Table (Insertion),Random,3375,0.9940999999997757
Hash Table (Insertion),Random,3375,0.9503999999989077
Hash Table (Insertion),Random,3380,0.9963000000006161
Hash Table (Insertion),Random,3380,0.9396000000005955
Hash Table (Insertion),Random,3385,1.002100000000894
Hash Table (Insertion),Random,3385,0.9876000000001994
Hash Table (Insertion),Random,3390,0.9957000000007099
Hash Table (Insertion),Random,3390,1.0513999999997026
Hash Table (Insertion),Random,3395,0.9987000000002411
Hash Table (Insertion),Random,3395,1.0415999999988657
Hash Table (Insertion),Random,3400,0.9796000000008576
Hash Table (Insertion),Random,3400,0.9524000000009636
Hash Table (Insertion),Random,3405,0.994699999999682
Hash Table (Insertion),Random,3405,0.9411000000003611
Hash Table (Insertion),Random,3410,0.9911999999996368
Hash Table (Insertion),Random,3410,0.9690999999989458
Hash Table (Insertion),Random,3415,0.9752000000009531
Hash Table (Insertion),Random,3415,0.9583000000006336
Hash Table (Insertion),Random,3420,0.9952000000001959
Hash Table (Insertion),Random,3420,1.0390999999998485
Hash Table (Insertion),Random,3425,1.0042000000005658
Hash Table (Insertion),Random,3425,1.0077000000006109
Hash Table (Insertion),Random,3430,1.0180999999995777
Hash Table (Insertion),Random,3430,0.9561999999991855
Hash Table (Insertion),Random,3435,0.9767000000007187
Hash Table (Insertion),Random,3435,0.9446999999997985
Hash Table (Insertion),Random,3440,0.978499999998661
Hash Table (Insertion),Random,3440,0.9428000000006875
Hash Table (Insertion),Random,3445,0.9961999999994475
Hash Table (Insertion),Random,3445,0.9508000000000294
Hash Table (Insertion),Random,3450,0.9926000000000101
Hash Table (Insertion),Random,3450,0.947200000000592
Hash Table (Insertion),Random,3455,0.9892000000011336
Hash Table (Insertion),Random,3455,0.9674000000003957
Hash Table (Insertion),Random,3460,1.0115000000006091
Hash Table (Insertion),Random,3460,1.0620999999986225
Hash Table (Insertion),Random,3465,1.000099999998838
Hash Table (Insertion),Random,3465,1.0481999999996106
Hash Table (Insertion),Random,3470,0.993300000001085
Hash Table (Insertion),Random,3470,1.0156999999999528
Hash Table (Insertion),Random,3475,0.990999999999076
Hash Table (Insertion),Random,3475,1.035500000000411
Hash Table (Insertion),Random,3480,0.9958000000001022
Hash Table (Insertion),Random,3480,1.0652000000010986
Hash Table (Insertion),Random,3485,1.0007000000005206
Hash Table (Insertion),Random,3485,1.028800000000274
Hash Table (Insertion),Random,3490,1.0246000000009303
Hash Table (Insertion),Random,3490,0.9816000000011371
Hash Table (Insertion),Random,3495,1.0375000000006906
Hash Table (Insertion),Random,3495,0.9932999999993086
Hash Table (Insertion),Random,3500,1.0090999999992079
Hash Table (Insertion),Random,3500,0.9577000000007274
Hash Table (Insertion),Random,3505,1.0607999999994178
Hash Table (Insertion),Random,3505,1.0615999999998849
Hash Table (Insertion),Random,3510,1.0070999999989283
Hash Table (Insertion),Random,3510,0.9686000000002082
Hash Table (Insertion),Random,3515,1.0229000000006039
Hash Table (Insertion),Random,3515,0.9661999999988069
Hash Table (Insertion),Random,3520,1.0344999999993831
Hash Table (Insertion),Random,3520,1.0393999999998016
Hash Table (Insertion),Random,3525,1.0191000000006056
Hash Table (Insertion),Random,3525,1.037600000000083
Hash Table (Insertion),Random,3530,1.0326000000002722
Hash Table (Insertion),Random,3530,1.23310000000032
Hash Table (Insertion),Random,3535,1.029100000000227
Hash Table (Insertion),Random,3535,0.9633999999998366
Hash Table (Insertion),Random,3540,1.0282000000003677
Hash Table (Insertion),Random,3540,1.041600000000642
Hash Table (Insertion),Random,3545,1.0308999999999457
Hash Table (Insertion),Random,3545,1.0538000000011039
Hash Table (Insertion),Random,3550,1.026499999998265
Hash Table (Insertion),Random,3550,0.9779000000005311
Hash Table (Insertion),Random,3555,1.0271999999993398
Hash Table (Insertion),Random,3555,0.9869999999985168
Hash Table (Insertion),Random,3560,1.0419000000005951
Hash Table (Insertion),Random,3560,1.0513000000003103
Hash Table (Insertion),Random,3565,1.0202000000010258
Hash Table (Insertion),Random,3565,0.9678999999991333
Hash Table (Insertion),Random,3570,1.0286999999991053
Hash Table (Insertion),Random,3570,1.0451000000006871
Hash Table (Insertion),Random,3575,1.0438999999990983
Hash Table (Insertion),Random,3575,1.0471000000009667
Hash Table (Insertion),Random,3580,1.0390000000004562
Hash Table (Insertion),Random,3580,1.1004000000003344
Hash Table (Insertion),Random,3585,1.0431999999997998
Hash Table (Insertion),Random,3585,1.048000000000826
Hash Table (Insertion),Random,3590,1.0327999999990567
Hash Table (Insertion),Random,3590,1.1126000000007963
Hash Table (Insertion),Random,3595,1.0661999999985738
